verbatimScientificName,scientificName,key,matchType,confidence,status,rank,kingdom,phylum,class,order,family,genus,species
Klebsormidiales,Klebsormidiales,634,EXACT,96,ACCEPTED,ORDER,Plantae,Charophyta,Klebsormidiophyceae,Klebsormidiales,,,
Klebsormidiophyceae,Klebsormidiophyceae,330,EXACT,80,ACCEPTED,CLASS,Plantae,Charophyta,Klebsormidiophyceae,,,,
Klebsormidium,Klebsormidium P.C.Silva K.Mattox & W.Blackwell 1972,2638318,EXACT,94,ACCEPTED,GENUS,Plantae,Charophyta,Klebsormidiophyceae,Klebsormidiales,Klebsormidiaceae,Klebsormidium,
Kofleria,Kofleria Reichenbach 2007,3220542,EXACT,94,ACCEPTED,GENUS,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Kofleriaceae,Kofleria,
Kofleriaceae,Kofleriaceae,8943,EXACT,96,ACCEPTED,FAMILY,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Kofleriaceae,,
Kondoa,Kondoa Y.Yamada Nakagawa & I.Banno,2556563,EXACT,94,ACCEPTED,GENUS,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,Kondoa,
Kondoaceae,Kondoaceae,3274,EXACT,96,ACCEPTED,FAMILY,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,,
Krassniggia auxiliaris,Krassniggia auxiliaris Foissner 1987,8084909,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Colpodea,Colpodida,Colpodidae,Krassniggia,Krassniggia auxiliaris
Kribbella,Kribbella Park & al. 1999,3224344,EXACT,94,ACCEPTED,GENUS,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Kribbella,
Ktedonobacter,Ktedonobacter Cavaletti & al. 2007,4900657,EXACT,94,ACCEPTED,GENUS,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,Ktedonobacter,
Ktedonobacteraceae,Ktedonobacteraceae,4899883,EXACT,96,ACCEPTED,FAMILY,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,,
Ktedonobacterales,Ktedonobacterales,7761819,EXACT,96,ACCEPTED,ORDER,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,,,
Ktedonobacteria,Ktedonobacteria,7781780,EXACT,94,ACCEPTED,CLASS,Bacteria,Chloroflexi,Ktedonobacteria,,,,
Kuehneltiella muscicola,Kuehneltiella muscicola Foissner 1993,7920675,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Colpodea,Colpodida,Colpodidae,Kuehneltiella,Kuehneltiella muscicola
Kuehneltiella terricola,Kuehneltiella terricola Foissner 1990,7580283,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Colpodea,Colpodida,Colpodidae,Kuehneltiella,Kuehneltiella terricola
Kuklikophrya ougandae,Kuklikophrya ougandae (Dragesco 1972) Foissner 1993,7503159,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Colpodea,Cyrtolophosidida,Woodruffiidae,Kuklikophrya,Kuklikophrya ougandae
Kurtzmanomyces nectairei,Kurtzmanomyces nectairei (Rodr.Mir.) Y.Yamada Itoh H.Kawas. I.Banno & Nakase,2556529,EXACT,98,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Chionosphaeraceae,Kurtzmanomyces,Kurtzmanomyces nectairei
Kurtzmanomyces,Kurtzmanomyces Y.Yamada Itoh H.Kawas. I.Banno & Nakase,2556526,EXACT,94,ACCEPTED,GENUS,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Chionosphaeraceae,Kurtzmanomyces,
Kutzneria,Kutzneria Stackebrandt & al. 1994,3224755,EXACT,94,ACCEPTED,GENUS,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Kutzneria,
Kuzuhaea moniliformis,Kuzuhaea moniliformis R.K.Benj.,2559068,EXACT,98,ACCEPTED,SPECIES,Fungi,Zygomycota,Zoopagomycetes,Zoopagales,Piptocephalidaceae,Kuzuhaea,Kuzuhaea moniliformis
Kuzuhaea,Kuzuhaea R.K.Benj.,2559067,EXACT,94,ACCEPTED,GENUS,Fungi,Zygomycota,Zoopagomycetes,Zoopagales,Piptocephalidaceae,Kuzuhaea,
Laboulbeniomycetes,Laboulbeniomycetes,312,EXACT,96,ACCEPTED,CLASS,Fungi,Ascomycota,Laboulbeniomycetes,,,,
Labrys,Labrys Vasilyeva & Semenov 1985,3220956,EXACT,94,ACCEPTED,GENUS,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Labrys,
Lachnocladiaceae,Lachnocladiaceae,7611,EXACT,96,ACCEPTED,FAMILY,Fungi,Basidiomycota,Agaricomycetes,Russulales,Lachnocladiaceae,,
Lacibacter,Lacibacter Qu & al. 2009,7606454,EXACT,94,ACCEPTED,GENUS,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Lacibacter,
Lacrymaria,Lacrymaria Ehrenberg 1830,7237887,EXACT,95,ACCEPTED,GENUS,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Lacrymariidae,Lacrymaria,
Lacrymaria marina,Lacrymaria marina Kahl 1933,8041250,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Lacrymariidae,Lacrymaria,Lacrymaria marina
Lacrymariidae,Lacrymariidae,7958515,EXACT,96,ACCEPTED,FAMILY,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Lacrymariidae,,
Lactuca,Lactuca L.,3140231,EXACT,94,ACCEPTED,GENUS,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Lactuca,
Lactuca sativa,Lactuca sativa L.,7403263,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Lactuca,Lactuca sativa
Laelapidae,Laelapidae,2832,EXACT,96,ACCEPTED,FAMILY,Animalia,Arthropoda,Arachnida,Mesostigmata,Laelapidae,,
Lagynophrya geleii,Lagynophrya geleii Foissner 1981,7412340,EXACT,98,SYNONYM,SPECIES,Chromista,Ciliophora,Gymnostomatea,Haptorida,Enchelyidae,Armatoenchelys,Armatoenchelys geleii
Lagynophrya trichocystis,Lagynophrya trichocystis Foissner 1981,7990764,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Haptorida,Lagynophryidae,Lagynophrya,Lagynophrya trichocystis
Lamiaceae,Lamiaceae,2497,EXACT,96,ACCEPTED,FAMILY,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,,
Lamiales,Lamiales,408,EXACT,96,ACCEPTED,ORDER,Plantae,Tracheophyta,Magnoliopsida,Lamiales,,,
Lamproderma,Lamproderma Rostaf.,3212657,EXACT,92,ACCEPTED,GENUS,Protozoa,Mycetozoa,Myxomycetes,Stemonitales,Stemonitidaceae,Lamproderma,
Lamtostyla abdita,Lamtostyla abdita Foissner 1997,7566514,EXACT,98,SYNONYM,SPECIES,Chromista,Ciliophora,Hypotrichea,Stichotrichida,Amphisiellidae,Afroamphisiella,Afroamphisiella abdita
Lamtostyla australis,Lamtostyla australis (Blatterer & Foissner 1988) Petz & Foissner 1996,7712450,EXACT,98,SYNONYM,SPECIES,Chromista,Ciliophora,Hypotrichea,Stichotrichida,Amphisiellidae,Amphisiella,Amphisiella australis
Lamtostyla edaphoni,Lamtostyla edaphoni Berger & Foissner 1987,7877749,EXACT,98,SYNONYM,SPECIES,Chromista,Ciliophora,Hypotrichea,Stichotrichida,Amphisiellidae,Lamtostylides,Lamtostylides edaphoni
Lamtostyla granulifera,Lamtostyla granulifera Foissner 1997,7549436,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Hypotrichea,Stichotrichida,Amphisiellidae,Lamtostyla,Lamtostyla granulifera
Lamtostyla islandica,Lamtostyla islandica Berger & Foissner 1988,8429924,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Hypotrichea,Stichotrichida,Amphisiellidae,Lamtostyla,Lamtostyla islandica
Lamtostyla kirkeniensis,Lamtostyla kirkeniensis Berger & Foissner 1988,7378359,EXACT,98,SYNONYM,SPECIES,Chromista,Ciliophora,Hypotrichea,Stichotrichida,Amphisiellidae,Lamtostylides,Lamtostylides kirkeniensis
Lamtostyla lamottei,Lamtostyla lamottei Buitkamp 1977,8381802,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Hypotrichea,Stichotrichida,Amphisiellidae,Lamtostyla,Lamtostyla lamottei
Lathyrus linifolius,Lathyrus linifolius (Reichard) Bässler,5356393,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus linifolius
Laurentiella strenua,Laurentiella strenua (Dingfelder 1962) Berger & Foissner 1989,7434749,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Hypotrichea,Oxytrichida,Oxytrichidae,Laurentiella,Laurentiella strenua
Lecanorales,Lecanorales,1048,EXACT,96,ACCEPTED,ORDER,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,,,
Lecanoromycetes,Lecanoromycetes,180,EXACT,96,ACCEPTED,CLASS,Fungi,Ascomycota,Lecanoromycetes,,,,
Lecithoepitheliata,Lecithoepitheliata,431,EXACT,94,ACCEPTED,ORDER,Animalia,Platyhelminthes,Rhabditophora,Lecithoepitheliata,,,
Legionella,Legionella Brenner & al. 1979,3223036,EXACT,94,ACCEPTED,GENUS,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,
Legionella lytica,Legionella lytica (Drozanski 1991) Hookey & al. 1996,3223071,EXACT,98,ACCEPTED,SPECIES,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella lytica
Legionellaceae,Legionellaceae,5155,EXACT,96,ACCEPTED,FAMILY,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,,
Legionellales,Legionellales,707,EXACT,96,ACCEPTED,ORDER,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,
Leifsonia,Leifsonia Evtushenko & al. 2000,3225314,EXACT,94,ACCEPTED,GENUS,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Leifsonia,
Leiodidae,Leiodidae,4738,EXACT,96,ACCEPTED,FAMILY,Animalia,Arthropoda,Insecta,Coleoptera,Leiodidae,,
Lentzea,Lentzea Yassin & al. 1995,3225218,EXACT,94,ACCEPTED,GENUS,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Lentzea,
Leontodon,Leontodon L.,3137422,EXACT,94,ACCEPTED,GENUS,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Leontodon,
Leotiomycetes,Leotiomycetes,179,EXACT,96,ACCEPTED,CLASS,Fungi,Ascomycota,Leotiomycetes,,,,
Lepidocyrtus,Lepidocyrtus Bourlet 1839,2120880,EXACT,94,ACCEPTED,GENUS,Animalia,Arthropoda,Entognatha,Collembola,Entomobryidae,Lepidocyrtus,
Lepidocyrtus paradoxus,Lepidocyrtus paradoxus Uzel 1891,2120899,EXACT,98,ACCEPTED,SPECIES,Animalia,Arthropoda,Entognatha,Collembola,Entomobryidae,Lepidocyrtus,Lepidocyrtus paradoxus
Lepidoptera,Lepidoptera,797,EXACT,94,ACCEPTED,ORDER,Animalia,Arthropoda,Insecta,Lepidoptera,,,
Leptomyxa,Leptomyxa Goodey 1914,4893086,EXACT,92,DOUBTFUL,GENUS,Protozoa,Amoebozoa,Tubulinea,Leptomyxida,Leptomyxidae,Leptomyxa,
Leptomyxa reticulata,Leptomyxa Goodey 1914,4893086C1,HIGHERRANK,92,DOUBTFUL,SPECIES,Protozoa,Amoebozoa,Tubulinea,Leptomyxida,Leptomyxidae,Leptomyxa,Leptomyxa reticulata
Leptomyxida,Leptomyxida,9727358,EXACT,94,ACCEPTED,ORDER,Protozoa,Amoebozoa,Tubulinea,Leptomyxida,,,
Leptomyxidae,Leptomyxidae,4378584,EXACT,96,ACCEPTED,FAMILY,Protozoa,Amoebozoa,Tubulinea,Leptomyxida,Leptomyxidae,,
Leptopharynx costatus,Leptopharynx costatus Mermod 1914,8178931,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Nassophorea,Nassulida,Leptopharynidae,Leptopharynx,Leptopharynx costatus
Leptopharynx eurystoma,Leptopharynx eurystomus (Kahl 1931) Foissner & Foissner 1988,7878699,FUZZY,96,ACCEPTED,SPECIES,Chromista,Ciliophora,Nassophorea,Nassulida,Leptopharynidae,Leptopharynx,Leptopharynx eurystomus
Leptopharynx,Leptopharynx Mermod 1914,8198844,EXACT,92,ACCEPTED,GENUS,Chromista,Ciliophora,Nassophorea,Nassulida,Leptopharynidae,Leptopharynx,
Leptopharynx bromelicola,Leptopharynx Mermod 1914,8198844C1,HIGHERRANK,92,ACCEPTED,SPECIES,Chromista,Ciliophora,Nassophorea,Nassulida,Leptopharynidae,Leptopharynx,Leptopharynx bromelicola
Leptosphaeria biglobosa,Leptosphaeria biglobosa Shoemaker & H.Brun 2001,3540111,EXACT,98,SYNONYM,SPECIES,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Plenodomus,Plenodomus biglobosus
Leptosphaeria,Leptosphaeria Ces. & De Not.,2568074,EXACT,94,ACCEPTED,GENUS,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Leptosphaeria,
Leptosphaeriaceae,Leptosphaeriaceae,8307,EXACT,96,ACCEPTED,FAMILY,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,,
Leptospiraceae,Leptospiraceae,9541,EXACT,96,ACCEPTED,FAMILY,Bacteria,Spirochaetae,Spirochaetes,Spirochaetales,Leptospiraceae,,
Leucocybe candicans,Leucocybe candicans (Pers.) Vizzini P.Alvarado G.Moreno & Consiglio 2015,7530876,EXACT,98,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Leucocybe,Leucocybe candicans
Leucocybe,Leucocybe Vizzini P.Alvarado G.Moreno & Consiglio,7603327,EXACT,94,ACCEPTED,GENUS,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Leucocybe,
Leucosolenida,Leucosolenida,1184,EXACT,94,ACCEPTED,ORDER,Animalia,Porifera,Calcarea,Leucosolenida,,,
Leucosporidiaceae,Leucosporidiaceae,3260,EXACT,96,ACCEPTED,FAMILY,Fungi,Basidiomycota,Microbotryomycetes,Leucosporidiales,Leucosporidiaceae,,
Leucosporidiales,Leucosporidiales,1131,EXACT,96,ACCEPTED,ORDER,Fungi,Basidiomycota,Microbotryomycetes,Leucosporidiales,,,
Leucosporidium,Leucosporidium Fell Statzell I.L.Hunter & Phaff,9534744,EXACT,94,ACCEPTED,GENUS,Fungi,Basidiomycota,Microbotryomycetes,Leucosporidiales,Leucosporidiaceae,Leucosporidium,
Leucosporidium fragarium,Leucosporidium fragarium (J.A.Barnett & Buhagiar) V.de Garcia M.A.Coelho T.Maia L.H.Rosa A.M.Vaz C.A.Rosa J.P.Samp. P.Gonç. M.R.Van Broock & Libkind 2015,9699215,EXACT,98,ACCEPTED,SPECIES,Fungi,Basidiomycota,Microbotryomycetes,Leucosporidiales,Leucosporidiaceae,Leucosporidium,Leucosporidium fragarium
Leucosporidium muscorum,Leucosporidium muscorum (Di Menna) V.de Garcia M.A.Coelho T.Maia L.H.Rosa A.M.Vaz C.A.Rosa J.P.Samp. P.Gonçalves M.R.van Broock & D.Libkind 2015,9764955,EXACT,98,SYNONYM,SPECIES,Fungi,Basidiomycota,Microbotryomycetes,Leucosporidiales,Leucosporidiaceae,Leucosporidiella,Leucosporidiella muscorum
Leuctra,Leuctra Stephens 1836,2001760,EXACT,94,ACCEPTED,GENUS,Animalia,Arthropoda,Insecta,Plecoptera,Leuctridae,Leuctra,
Leuctridae,Leuctridae,2998,EXACT,96,ACCEPTED,FAMILY,Animalia,Arthropoda,Insecta,Plecoptera,Leuctridae,,
Levilinea,Levilinea Yamada & al. 2006,3229040,EXACT,94,ACCEPTED,GENUS,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Levilinea,
Liceales,Liceales,1293,EXACT,96,ACCEPTED,ORDER,Protozoa,Mycetozoa,Myxomycetes,Liceales,,,
Liliaceae,Liliaceae,7699,EXACT,96,ACCEPTED,FAMILY,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,,
Limonomyces roseipellis,Limonomyces roseipellis Stalpers & Loer.,2555644,EXACT,98,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Limonomyces,Limonomyces roseipellis
Limonomyces,Limonomyces Stalpers & Loer.,2555643,EXACT,94,ACCEPTED,GENUS,Fungi,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Limonomyces,
Linaceae,Linaceae,2493,EXACT,96,ACCEPTED,FAMILY,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Linaceae,,
Linostoma vorticella,Linostoma Wall. ex Endl.,3233877,HIGHERRANK,92,ACCEPTED,GENUS,Plantae,Tracheophyta,Magnoliopsida,Malvales,Thymelaeaceae,Linostoma,
Linum,Linum L.,2873855,EXACT,94,ACCEPTED,GENUS,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Linaceae,Linum,
Liochthonius,Liochthonius Hammen 1959,2188311,EXACT,94,ACCEPTED,GENUS,Animalia,Arthropoda,Arachnida,Sarcoptiformes,Brachychthoniidae,Liochthonius,
Lipomyces,Lipomyces Lodder & Kreger-van Rij,2518398,EXACT,94,ACCEPTED,GENUS,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Lipomycetaceae,Lipomyces,
Lipomycetaceae,Lipomycetaceae,4138,EXACT,96,ACCEPTED,FAMILY,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Lipomycetaceae,,
Lishizhenia,Lishizhenia Lau & al. 2006,4888700,EXACT,94,ACCEPTED,GENUS,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Cryomorphaceae,Lishizhenia,
Lithobiidae,Lithobiidae,5540,EXACT,96,ACCEPTED,FAMILY,Animalia,Arthropoda,Chilopoda,Lithobiomorpha,Lithobiidae,,
Lithobiomorpha,Lithobiomorpha,807,EXACT,94,ACCEPTED,ORDER,Animalia,Arthropoda,Chilopoda,Lithobiomorpha,,,
Lithobius forficatus,Lithobius forficatus Linnaeus 1758,2230246,EXACT,97,ACCEPTED,SPECIES,Animalia,Arthropoda,Chilopoda,Lithobiomorpha,Lithobiidae,Lithobius,Lithobius forficatus
Lithobius,Lithobius Leach 1814,9357423,EXACT,94,ACCEPTED,GENUS,Animalia,Arthropoda,Chilopoda,Lithobiomorpha,Lithobiidae,Lithobius,
Lithobius variegatus,Lithobius variegatus Leach 1814,2230514,EXACT,98,ACCEPTED,SPECIES,Animalia,Arthropoda,Chilopoda,Lithobiomorpha,Lithobiidae,Lithobius,Lithobius variegatus
Litonotidae,Litonotidae,8415977,EXACT,96,ACCEPTED,FAMILY,Chromista,Ciliophora,Gymnostomatea,Pleurostomatida,Litonotidae,,
Litonotus crinitus,Litonotus crinitus Grandori & Grandori 1934,7864222,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Pleurostomatida,Litonotidae,Litonotus,Litonotus crinitus
Litonotus digitatus,Litonotus digitatus Grandori & Grandori 1934,8425588,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Pleurostomatida,Litonotidae,Litonotus,Litonotus digitatus
Litonotus muscorum,Litonotus muscorum (Kahl 1931) Blatterer & Foissner 1988,7790130,EXACT,98,SYNONYM,SPECIES,Chromista,Ciliophora,Gymnostomatea,Pleurostomatida,Litonotidae,Lionotus,Lionotus muscorum
Litostomatea,Litostomatea,7589559,EXACT,94,ACCEPTED,CLASS,Chromista,Ciliophora,Litostomatea,,,,
Lobulomyces angularis,Lobulomyces angularis (Longcore) D.R.Simmons,3283660,EXACT,98,ACCEPTED,SPECIES,Fungi,Chytridiomycota,Chytridiomycetes,Lobulomycetales,Lobulomycetaceae,Lobulomyces,Lobulomyces angularis
Lobulomyces,Lobulomyces D.R.Simmons,3283658,EXACT,94,ACCEPTED,GENUS,Fungi,Chytridiomycota,Chytridiomycetes,Lobulomycetales,Lobulomycetaceae,Lobulomyces,
Lobulomycetaceae,Lobulomycetaceae,3384455,EXACT,96,ACCEPTED,FAMILY,Fungi,Chytridiomycota,Chytridiomycetes,Lobulomycetales,Lobulomycetaceae,,
Lobulomycetales,Lobulomycetales,5952403,EXACT,96,ACCEPTED,ORDER,Fungi,Chytridiomycota,Chytridiomycetes,Lobulomycetales,,,
Lolium,Lolium L.,2706217,EXACT,94,ACCEPTED,GENUS,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Lolium,
Lolium perenne,Lolium perenne L.,2706241,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Lolium,Lolium perenne
Lonchoptera lutea,Lonchoptera lutea Panzer 1809,1611430,EXACT,98,ACCEPTED,SPECIES,Animalia,Arthropoda,Insecta,Diptera,Lonchopteridae,Lonchoptera,Lonchoptera lutea
Lonchoptera,Lonchoptera Meigen 1803,1611414,EXACT,94,ACCEPTED,GENUS,Animalia,Arthropoda,Insecta,Diptera,Lonchopteridae,Lonchoptera,
Lonchopteridae,Lonchopteridae,5560,EXACT,96,ACCEPTED,FAMILY,Animalia,Arthropoda,Insecta,Diptera,Lonchopteridae,,
Longidoridae,Longidoridae,2590,EXACT,96,ACCEPTED,FAMILY,Animalia,Nematoda,Adenophorea,Dorylaimida,Longidoridae,,
Longidorus,Longidorus Micoletzky 1922,2282727,EXACT,94,ACCEPTED,GENUS,Animalia,Nematoda,Adenophorea,Dorylaimida,Longidoridae,Longidorus,
Longidorus raskii,Longidorus raskii Lamberti & Agostinelli 1993,4554365,EXACT,98,ACCEPTED,SPECIES,Animalia,Nematoda,Adenophorea,Dorylaimida,Longidoridae,Longidorus,Longidorus raskii
Longidorus vinearum,Longidorus vinearum Bravo & Roca 1995,4554383,EXACT,98,ACCEPTED,SPECIES,Animalia,Nematoda,Adenophorea,Dorylaimida,Longidoridae,Longidorus,Longidorus vinearum
Longilinea,Longilinea Yamada & al. 2007,4886727,EXACT,94,ACCEPTED,GENUS,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Longilinea,
Loxophyllum,Loxophyllum Dujardin 1841,3204461,EXACT,92,ACCEPTED,GENUS,Chromista,Ciliophora,Gymnostomatea,Pleurostomatida,Loxophyllidae,Loxophyllum,
Loxophyllum utriculariae,Loxophyllum utriculariae (Penard 1922) Kahl 1926,7952613,EXACT,98,SYNONYM,SPECIES,Chromista,Ciliophora,Gymnostomatea,Pleurostomatida,Loxophyllidae,Siroloxophyllum,Siroloxophyllum utricularium
Luedemannella,Luedemannella Ara & Kudo 2007,4884890,EXACT,94,ACCEPTED,GENUS,Bacteria,Actinobacteria,,Actinomycetales,Micromonosporaceae,Luedemannella,
Lumbricidae,Lumbricidae,6103,EXACT,96,ACCEPTED,FAMILY,Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,,
Lumbriculida,Lumbriculida,473,EXACT,94,ACCEPTED,ORDER,Animalia,Annelida,Clitellata,Lumbriculida,,,
Lumbriculidae,Lumbriculidae,6964,EXACT,96,ACCEPTED,FAMILY,Animalia,Annelida,Clitellata,Lumbriculida,Lumbriculidae,,
Lumbriculus,Lumbriculus Grube 1844,2308018,EXACT,94,ACCEPTED,GENUS,Animalia,Annelida,Clitellata,Lumbriculida,Lumbriculidae,Lumbriculus,
Lumbricus castaneus,Lumbricus castaneus (Savigny 1826),4410653,EXACT,98,SYNONYM,SPECIES,Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Enterion,Enterion castaneum
Lumbricus centralis,Lumbricus centralis Bouché 1972,7576647,EXACT,98,ACCEPTED,SPECIES,Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Lumbricus,Lumbricus centralis
Lumbricus friendi,Lumbricus friendi Cognetti 1904,8161409,EXACT,98,ACCEPTED,SPECIES,Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Lumbricus,Lumbricus friendi
Lumbricus,Lumbricus Linnaeus 1758,9806438,EXACT,92,ACCEPTED,GENUS,Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Lumbricus,
Lumbricus terrestris,Lumbricus terrestris Linnaeus 1758,4410657,EXACT,98,ACCEPTED,SPECIES,Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Lumbricus,Lumbricus terrestris
Luteimonas aestuarii,Luteimonas aestuarii Roh & al. 2009,5907331,EXACT,98,ACCEPTED,SPECIES,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,Luteimonas aestuarii
Luteimonas,Luteimonas Finkmann & al. 2000,3222298,EXACT,94,ACCEPTED,GENUS,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,
Luteolibacter,Luteolibacter Yoon & al. 2008,4575424,EXACT,94,ACCEPTED,GENUS,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Luteolibacter,
Luticola,Luticola D.G.Mann 1990,8210570,EXACT,94,ACCEPTED,GENUS,Chromista,Ochrophyta,Bacillariophyceae,Naviculales,Diadesmidaceae,Luticola,
Luticola permuticopsis,Luticola permuticopsis K.Kopalová & B.van de Vijver 2011,7507829,EXACT,98,ACCEPTED,SPECIES,Chromista,Ochrophyta,Bacillariophyceae,Naviculales,Diadesmidaceae,Luticola,Luticola permuticopsis
Lycogala flavofuscum,Lycogala flavofuscum (Ehrenb.) Rostaf.,3213461,EXACT,98,ACCEPTED,SPECIES,Protozoa,Mycetozoa,Myxomycetes,Liceales,Tubiferaceae,Lycogala,Lycogala flavofuscum
Lycogala,Lycogala Pers.,9194236,EXACT,94,ACCEPTED,GENUS,Protozoa,Mycetozoa,Myxomycetes,Liceales,Tubiferaceae,Lycogala,
Lycoperdaceae,Lycoperdaceae,3297360,EXACT,96,ACCEPTED,FAMILY,Protozoa,Amoebozoa,,,Lycoperdaceae,,
Lycopersicon esculentum,Lycopersicon esculentum (L.) Karst. ex Farw.,9608998,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Lycopersicon,Lycopersicon esculentum
Lycopersicon,Lycopersicon Mill.,2932923,EXACT,94,ACCEPTED,GENUS,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Lycopersicon,
Lysobacter,Lysobacter Christensen & Cook 1978,3222300,EXACT,94,ACCEPTED,GENUS,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,
Magnaporthaceae,Magnaporthaceae,5731,EXACT,96,ACCEPTED,FAMILY,Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Magnaporthaceae,,
Magnaporthales,Magnaporthales,7889691,EXACT,96,ACCEPTED,ORDER,Fungi,Ascomycota,Sordariomycetes,Magnaporthales,,,
Magnaporthe,Magnaporthe R.A.Krause & R.K.Webster,2569257,EXACT,94,ACCEPTED,GENUS,Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Magnaporthaceae,Magnaporthe,
